DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
giladheskia,52,1682772192,42365,00:42.365,5510,28958,7897,00:05.510,00:28.958,00:07.897
Yoni Goldberg,143,1682779928,42365,00:42.365,6492,27715,8158,00:06.492,00:27.715,00:08.158
Boris Fr,33,1682773275,42368,00:42.368,5797,28435,8136,00:05.797,00:28.435,00:08.136
Player,19,1682590337,42368,00:42.368,5478,28822,8068,00:05.478,00:28.822,00:08.068
ShimiC,10,1682685436,42369,00:42.369,5932,28584,7853,00:05.932,00:28.584,00:07.853
ITZYuval,23,1682765354,42369,00:42.369,5819,28566,7984,00:05.819,00:28.566,00:07.984
MADr1v3r,126,1682700050,42373,00:42.373,5545,28719,8109,00:05.545,00:28.719,00:08.109
Yoni Goldberg,80,1682705934,42375,00:42.375,5722,28143,8510,00:05.722,00:28.143,00:08.510
serbansim,98,1682702988,42375,00:42.375,5700,28448,8227,00:05.700,00:28.448,00:08.227
Yoni Goldberg,39,1682621548,42377,00:42.377,5712,28651,8014,00:05.712,00:28.651,00:08.014
Yoni Goldberg,137,1682779654,42377,00:42.377,5473,28831,8073,00:05.473,00:28.831,00:08.073
Hublot,66,1682791688,42378,00:42.378,5612,28778,7988,00:05.612,00:28.778,00:07.988
Yoni Goldberg,96,1682706656,42379,00:42.379,6672,27859,7848,00:06.672,00:27.859,00:07.848
yarimalk23,25,1682549091,42381,00:42.381,5512,29038,7831,00:05.512,00:29.038,00:07.831
Guy Bagdasarian,74,1682753732,42382,00:42.382,6441,27972,7969,00:06.441,00:27.972,00:07.969
Landzer,48,1682620938,42386,00:42.386,5486,28994,7906,00:05.486,00:28.994,00:07.906
tomerventura,47,1682793648,42389,00:42.389,5642,27693,9054,00:05.642,00:27.693,00:09.054
MADr1v3r,91,1682697031,42389,00:42.389,5890,28471,8028,00:05.890,00:28.471,00:08.028
MADr1v3r,79,1682696378,42393,00:42.393,5681,28729,7983,00:05.681,00:28.729,00:07.983
Boris Fr,105,1682791550,42394,00:42.394,5755,28368,8271,00:05.755,00:28.368,00:08.271
Yoni Goldberg,18,1682619661,42396,00:42.396,6000,28242,8154,00,00:28.242,00:08.154
ITZYuval,234,1682792880,42398,00:42.398,5575,28246,8577,00:05.575,00:28.246,00:08.577
ITZYuval,46,1682766519,42401,00:42.401,5740,28062,8599,00:05.740,00:28.062,00:08.599
ITZYuval,120,1682775870,42402,00:42.402,5510,28756,8136,00:05.510,00:28.756,00:08.136
avieinav,11,1682796670,42403,00:42.403,5570,28206,8627,00:05.570,00:28.206,00:08.627
U.V,29,1682615879,42404,00:42.404,5923,28696,7785,00:05.923,00:28.696,00:07.785
Ori Arish,50,1682612464,42404,00:42.404,5531,27815,9058,00:05.531,00:27.815,00:09.058
Player,107,1682669120,42408,00:42.408,5791,28733,7884,00:05.791,00:28.733,00:07.884
Idan M,57,1682769058,42413,00:42.413,6504,27558,8351,00:06.504,00:27.558,00:08.351
DoronV,181,1682793336,42414,00:42.414,5513,28935,7966,00:05.513,00:28.935,00:07.966
Jonathan Gutman,62,1682765747,42415,00:42.415,5781,28655,7979,00:05.781,00:28.655,00:07.979
DoronV,125,1682707394,42416,00:42.416,5751,28394,8271,00:05.751,00:28.394,00:08.271
GasCan13,118,1682792371,42418,00:42.418,5356,29480,7582,00:05.356,00:29.480,00:07.582
Guy Bagdasarian,35,1682617974,42420,00:42.420,5681,28886,7853,00:05.681,00:28.886,00:07.853
Yoni Goldberg,43,1682621733,42422,00:42.422,5594,28823,8005,00:05.594,00:28.823,00:08.005
U.V,83,1682622477,42424,00:42.424,5929,28049,8446,00:05.929,00:28.049,00:08.446
Shay UZ,50,1682793964,42424,00:42.424,5650,28157,8617,00:05.650,00:28.157,00:08.617
Yarin,18,1682697521,42428,00:42.428,5420,28351,8657,00:05.420,00:28.351,00:08.657
ITZYuval,60,1682770031,42429,00:42.429,5803,28238,8388,00:05.803,00:28.238,00:08.388
Yuval Rosen,128,1682612073,42429,00:42.429,5511,27990,8928,00:05.511,00:27.990,00:08.928
ShimiC,86,1682695999,42431,00:42.431,5446,28890,8095,00:05.446,00:28.890,00:08.095
MADr1v3r,86,1682696767,42431,00:42.431,5729,28319,8383,00:05.729,00:28.319,00:08.383
MADr1v3r,71,1682696012,42435,00:42.435,5705,28715,8015,00:05.705,00:28.715,00:08.015
yarimalk23,17,1682548705,42435,00:42.435,5535,29025,7875,00:05.535,00:29.025,00:07.875
ITZYuval,198,1682785049,42436,00:42.436,5541,28961,7934,00:05.541,00:28.961,00:07.934
DoronV,102,1682622072,42439,00:42.439,5620,28566,8253,00:05.620,00:28.566,00:08.253
ElioR_Alkobi,39,1682614726,42440,00:42.440,5747,28827,7866,00:05.747,00:28.827,00:07.866
GasCan13,92,1682790734,42440,00:42.440,5383,29416,7641,00:05.383,00:29.416,00:07.641
yarimalk23,142,1682634922,42442,00:42.442,5582,29147,7713,00:05.582,00:29.147,00:07.713
ITZYuval,149,1682777746,42443,00:42.443,5822,28400,8221,00:05.822,00:28.400,00:08.221
MADr1v3r,36,1682693397,42444,00:42.444,5705,28665,8074,00:05.705,00:28.665,00:08.074
Sagy,3,1682676500,42445,00:42.445,5649,28215,8581,00:05.649,00:28.215,00:08.581
serbansim,20,1682679233,42448,00:42.448,5782,28597,8069,00:05.782,00:28.597,00:08.069
Shay UZ,53,1682794104,42449,00:42.449,5847,28602,8000,00:05.847,00:28.602,00
avieinav,24,1682797270,42449,00:42.449,5680,27338,9431,00:05.680,00:27.338,00:09.431
Yoni Goldberg,84,1682706124,42450,00:42.450,5774,28449,8227,00:05.774,00:28.449,00:08.227
Shay UZ,39,1682793395,42450,00:42.450,6166,28323,7961,00:06.166,00:28.323,00:07.961
SirSiriuSoWhy,38,1682780757,42450,00:42.450,6018,27656,8776,00:06.018,00:27.656,00:08.776
Yoni Goldberg,90,1682706375,42452,00:42.452,5773,28417,8262,00:05.773,00:28.417,00:08.262
DoronV,90,1682621381,42456,00:42.456,5736,28089,8631,00:05.736,00:28.089,00:08.631
DoronV,149,1682709866,42457,00:42.457,5800,27598,9059,00:05.800,00:27.598,00:09.059
avieinav,9,1682796532,42457,00:42.457,6070,28049,8338,00:06.070,00:28.049,00:08.338
U.V,41,1682618581,42459,00:42.459,5837,27828,8794,00:05.837,00:27.828,00:08.794
Boris Fr,34,1682773318,42460,00:42.460,5731,28607,8122,00:05.731,00:28.607,00:08.122
Reem Gross,59,1682711251,42460,00:42.460,5439,29114,7907,00:05.439,00:29.114,00:07.907
Yoni Goldberg,150,1682780369,42461,00:42.461,6408,27827,8226,00:06.408,00:27.827,00:08.226
serbansim,86,1682692303,42461,00:42.461,5787,28746,7928,00:05.787,00:28.746,00:07.928
ITZYuval,130,1682776516,42462,00:42.462,5741,28607,8114,00:05.741,00:28.607,00:08.114
giladheskia,73,1682773411,42463,00:42.463,5414,28629,8420,00:05.414,00:28.629,00:08.420
yarimalk23,131,1682634400,42463,00:42.463,5621,28926,7916,00:05.621,00:28.926,00:07.916
Jonathan Gutman,155,1682774550,42464,00:42.464,5601,28903,7960,00:05.601,00:28.903,00:07.960
MADr1v3r,53,1682694122,42464,00:42.464,5997,28408,8059,00:05.997,00:28.408,00:08.059
Lahoh,9,1682768011,42465,00:42.465,5668,28958,7839,00:05.668,00:28.958,00:07.839
SirSiriuSoWhy,12,1682778971,42465,00:42.465,6033,28484,7948,00:06.033,00:28.484,00:07.948
Landzer,50,1682621024,42466,00:42.466,5561,28742,8163,00:05.561,00:28.742,00:08.163
DoronV,152,1682710088,42466,00:42.466,6025,28535,7906,00:06.025,00:28.535,00:07.906
MADr1v3r,41,1682693610,42466,00:42.466,5885,28378,8203,00:05.885,00:28.378,00:08.203
Player,8,1682588604,42468,00:42.468,5532,28894,8042,00:05.532,00:28.894,00:08.042
tomerventura,38,1682793112,42468,00:42.468,5752,28714,8002,00:05.752,00:28.714,00:08.002
isd159159,23,1682707205,42470,00:42.470,5957,28530,7983,00:05.957,00:28.530,00:07.983
Landzer,55,1682621352,42475,00:42.475,5732,28508,8235,00:05.732,00:28.508,00:08.235
Yoni Goldberg,67,1682700127,42477,00:42.477,6000,28296,8181,00,00:28.296,00:08.181
ITZYuval,6,1682764418,42479,00:42.479,5876,28297,8306,00:05.876,00:28.297,00:08.306
Hublot,21,1682718553,42479,00:42.479,5391,28925,8163,00:05.391,00:28.925,00:08.163
DoronV,131,1682707649,42480,00:42.480,5822,28576,8082,00:05.822,00:28.576,00:08.082
Hublot,15,1682718302,42480,00:42.480,6102,28493,7885,00:06.102,00:28.493,00:07.885
serbansim,50,1682680794,42485,00:42.485,5522,28463,8500,00:05.522,00:28.463,00:08.500
ITZYuval,38,1682766071,42486,00:42.486,5698,28665,8123,00:05.698,00:28.665,00:08.123
MADr1v3r,6,1682691015,42487,00:42.487,5848,28372,8267,00:05.848,00:28.372,00:08.267
giladheskia,39,1682694284,42489,00:42.489,5472,29321,7696,00:05.472,00:29.321,00:07.696
Gal Raz,12,1682669147,42489,00:42.489,6155,28180,8154,00:06.155,00:28.180,00:08.154
Boris Fr,35,1682773360,42490,00:42.490,5950,28390,8150,00:05.950,00:28.390,00:08.150
serbansim,44,1682680537,42490,00:42.490,5581,29092,7817,00:05.581,00:29.092,00:07.817
Jonathan Gutman,89,1682771131,42491,00:42.491,5600,28679,8212,00:05.600,00:28.679,00:08.212
ElioR_Alkobi,33,1682614450,42491,00:42.491,6199,28219,8073,00:06.199,00:28.219,00:08.073
DoronV,88,1682621295,42492,00:42.492,5637,28363,8492,00:05.637,00:28.363,00:08.492
Yoni Goldberg,77,1682705808,42494,00:42.494,6364,28076,8054,00:06.364,00:28.076,00:08.054
DoronV,117,1682624811,42495,00:42.495,5478,28876,8141,00:05.478,00:28.876,00:08.141
chachacha,60,1682769875,42496,00:42.496,5375,29462,7659,00:05.375,00:29.462,00:07.659
Or BMW,16,1682774175,42499,00:42.499,5671,28507,8321,00:05.671,00:28.507,00:08.321
Jonathan Gutman,101,1682771785,42505,00:42.505,5519,28891,8095,00:05.519,00:28.891,00:08.095
Shimon Okun,31,1682712371,42505,00:42.505,5592,28777,8136,00:05.592,00:28.777,00:08.136
Yuval Rosen,259,1682773708,42505,00:42.505,5358,29456,7691,00:05.358,00:29.456,00:07.691
Hublot,62,1682791517,42506,00:42.506,5593,29196,7717,00:05.593,00:29.196,00:07.717
serbansim,117,1682703884,42508,00:42.508,5617,27855,9036,00:05.617,00:27.855,00:09.036
Yuval Rosen,392,1682797986,42509,00:42.509,5340,26496,10673,00:05.340,00:26.496,00:10.673
Shay UZ,59,1682795433,42510,00:42.510,5731,28809,7970,00:05.731,00:28.809,00:07.970
Boris Fr,50,1682787694,42512,00:42.512,5842,28300,8370,00:05.842,00:28.300,00:08.370
ShimiC,70,1682694985,42512,00:42.512,5486,28989,8037,00:05.486,00:28.989,00:08.037
ITZYuval,34,1682765851,42512,00:42.512,5918,28530,8064,00:05.918,00:28.530,00:08.064
yarin levi,56,1682771373,42516,00:42.516,5480,28445,8591,00:05.480,00:28.445,00:08.591
Daniel Lerman,104,1682750723,42516,00:42.516,5647,29106,7763,00:05.647,00:29.106,00:07.763
ITZYuval,17,1682764926,42517,00:42.517,5788,28503,8226,00:05.788,00:28.503,00:08.226
DoronV,9,1682544978,42519,00:42.519,5628,28813,8078,00:05.628,00:28.813,00:08.078
serbansim,141,1682760575,42521,00:42.521,5653,29101,7767,00:05.653,00:29.101,00:07.767
DoronV,53,1682547655,42522,00:42.522,5604,28845,8073,00:05.604,00:28.845,00:08.073
serbansim,37,1682680176,42523,00:42.523,5708,28305,8510,00:05.708,00:28.305,00:08.510
Y.Cohen,75,1682679324,42524,00:42.524,5386,29201,7937,00:05.386,00:29.201,00:07.937
Yoni Goldberg,108,1682707287,42526,00:42.526,5622,28934,7970,00:05.622,00:28.934,00:07.970
MADr1v3r,85,1682696725,42526,00:42.526,5860,28467,8199,00:05.860,00:28.467,00:08.199
isd159159,24,1682707247,42528,00:42.528,5961,28516,8051,00:05.961,00:28.516,00:08.051
DoronV,54,1682547698,42533,00:42.533,5759,28647,8127,00:05.759,00:28.647,00:08.127
Landzer,30,1682619928,42535,00:42.535,5531,28562,8442,00:05.531,00:28.562,00:08.442
Yarin,4,1682696846,42537,00:42.537,5614,27860,9063,00:05.614,00:27.860,00:09.063
MADr1v3r,51,1682694036,42539,00:42.539,5604,28539,8396,00:05.604,00:28.539,00:08.396
Player,81,1682665262,42542,00:42.542,5444,28742,8356,00:05.444,00:28.742,00:08.356
DoronV,139,1682708182,42542,00:42.542,5480,28854,8208,00:05.480,00:28.854,00:08.208
Reem Gross,51,1682700266,42544,00:42.544,5360,29340,7844,00:05.360,00:29.340,00:07.844
yarin levi,51,1682771078,42545,00:42.545,5461,29259,7825,00:05.461,00:29.259,00:07.825
Guy Bagdasarian,59,1682697417,42546,00:42.546,5727,28107,8712,00:05.727,00:28.107,00:08.712
tomerventura,186,1682801738,42546,00:42.546,5479,29007,8060,00:05.479,00:29.007,00:08.060
Reem Gross,156,1682770479,42547,00:42.547,5377,28769,8401,00:05.377,00:28.769,00:08.401
Jonathan Gutman,52,1682764787,42549,00:42.549,5684,28684,8181,00:05.684,00:28.684,00:08.181
Shay UZ,29,1682792925,42551,00:42.551,5683,28669,8199,00:05.683,00:28.669,00:08.199
Player,130,1682670399,42553,00:42.553,5626,29025,7902,00:05.626,00:29.025,00:07.902
DoronV,19,1682545620,42553,00:42.553,5549,28773,8231,00:05.549,00:28.773,00:08.231
Y.Cohen,29,1682539569,42553,00:42.553,5595,29002,7956,00:05.595,00:29.002,00:07.956
yarimalk23,213,1682724009,42554,00:42.554,5497,29309,7748,00:05.497,00:29.309,00:07.748
Boris Fr,96,1682791093,42556,00:42.556,5652,28358,8546,00:05.652,00:28.358,00:08.546
tomerventura,160,1682800259,42557,00:42.557,5433,28898,8226,00:05.433,00:28.898,00:08.226
Ori Arish,7,1682538314,42558,00:42.558,5617,28935,8006,00:05.617,00:28.935,00:08.006
Guy Bagdasarian,2,1682616432,42559,00:42.559,6460,28066,8033,00:06.460,00:28.066,00:08.033
DoronV,16,1682545394,42566,00:42.566,5658,28655,8253,00:05.658,00:28.655,00:08.253
TAL S,86,1682791041,42569,00:42.569,5629,28912,8028,00:05.629,00:28.912,00:08.028
Landzer,74,1682622301,42571,00:42.571,5684,28836,8051,00:05.684,00:28.836,00:08.051
ElioR_Alkobi,54,1682623464,42573,00:42.573,5965,28553,8055,00:05.965,00:28.553,00:08.055
DoronV,58,1682547934,42574,00:42.574,5786,28616,8172,00:05.786,00:28.616,00:08.172
Y.Cohen,287,1682699823,42576,00:42.576,5423,27747,9406,00:05.423,00:27.747,00:09.406
MADr1v3r,115,1682698721,42577,00:42.577,5780,28432,8365,00:05.780,00:28.432,00:08.365
DoronV,26,1682545998,42578,00:42.578,6218,28233,8127,00:06.218,00:28.233,00:08.127
DoronV,130,1682707606,42579,00:42.579,5539,28818,8222,00:05.539,00:28.818,00:08.222
Ori Arish,52,1682612607,42581,00:42.581,5461,29209,7911,00:05.461,00:29.209,00:07.911
Yuval Rosen,164,1682725357,42584,00:42.584,5414,28985,8185,00:05.414,00:28.985,00:08.185
Idan M,16,1682766823,42585,00:42.585,5617,28220,8748,00:05.617,00:28.220,00:08.748
ITZYuval,10,1682764629,42586,00:42.586,5960,28711,7915,00:05.960,00:28.711,00:07.915
Boris Fr,79,1682789304,42589,00:42.589,5955,28242,8392,00:05.955,00:28.242,00:08.392
MADr1v3r,103,1682698063,42592,00:42.592,5714,28850,8028,00:05.714,00:28.850,00:08.028
tomerventura,114,1682797593,42593,00:42.593,6400,28026,8167,00:06.400,00:28.026,00:08.167
Ori Arish,58,1682612859,42593,00:42.593,5433,29106,8054,00:05.433,00:29.106,00:08.054
SirSiriuSoWhy,40,1682780844,42593,00:42.593,6571,28089,7933,00:06.571,00:28.089,00:07.933
Landzer,39,1682620487,42594,00:42.594,5617,28539,8438,00:05.617,00:28.539,00:08.438
Boris Fr,55,1682787920,42596,00:42.596,6007,28485,8104,00:06.007,00:28.485,00:08.104
MADr1v3r,57,1682695242,42598,00:42.598,5779,28683,8136,00:05.779,00:28.683,00:08.136
ShimiC,62,1682694575,42599,00:42.599,5479,29286,7834,00:05.479,00:29.286,00:07.834
Yoni Goldberg,62,1682699914,42600,00:42.600,5834,27914,8852,00:05.834,00:27.914,00:08.852
Guy Bagdasarian,47,1682696885,42606,00:42.606,5611,28643,8352,00:05.611,00:28.643,00:08.352
MADr1v3r,113,1682698636,42609,00:42.609,6005,28562,8042,00:06.005,00:28.562,00:08.042
ElioR_Alkobi,32,1682614407,42614,00:42.614,5912,28274,8428,00:05.912,00:28.274,00:08.428
Hublot,5,1682713504,42614,00:42.614,5413,29462,7739,00:05.413,00:29.462,00:07.739
Boris Fr,85,1682790104,42615,00:42.615,5822,28630,8163,00:05.822,00:28.630,00:08.163
Boris Fr,17,1682772457,42616,00:42.616,6071,27936,8609,00:06.071,00:27.936,00:08.609
Landzer,76,1682622386,42617,00:42.617,5519,29098,8000,00:05.519,00:29.098,00
ShimiC,154,1682709656,42617,00:42.617,5416,28679,8522,00:05.416,00:28.679,00:08.522
ITZYuval,36,1682765986,42618,00:42.618,6131,28513,7974,00:06.131,00:28.513,00:07.974
Player,26,1682590640,42621,00:42.621,5478,29034,8109,00:05.478,00:29.034,00:08.109
U.V,8,1682614775,42625,00:42.625,5716,28705,8204,00:05.716,00:28.705,00:08.204
serbansim,79,1682692013,42625,00:42.625,7115,27680,7830,00:07.115,00:27.680,00:07.830
Player,20,1682590379,42627,00:42.627,5465,29053,8109,00:05.465,00:29.053,00:08.109
Boris Fr,97,1682791135,42629,00:42.629,5720,28697,8212,00:05.720,00:28.697,00:08.212
yarimalk23,78,1682607407,42629,00:42.629,5532,29218,7879,00:05.532,00:29.218,00:07.879
Gal Raz,3,1682668711,42630,00:42.630,5658,28592,8380,00:05.658,00:28.592,00:08.380
Jonathan Gutman,87,1682771043,42633,00:42.633,5508,29105,8020,00:05.508,00:29.105,00:08.020
Gal Raz,6,1682668842,42634,00:42.634,5936,28724,7974,00:05.936,00:28.724,00:07.974
DoronV,173,1682792969,42636,00:42.636,5519,28944,8173,00:05.519,00:28.944,00:08.173
ITZYuval,11,1682764672,42638,00:42.638,5837,28720,8081,00:05.837,00:28.720,00:08.081
Player,24,1682590556,42640,00:42.640,6199,28282,8159,00:06.199,00:28.282,00:08.159
Ori Arish,16,1682545500,42640,00:42.640,6752,27882,8006,00:06.752,00:27.882,00:08.006
tomerventura,166,1682800695,42642,00:42.642,5674,28840,8128,00:05.674,00:28.840,00:08.128
avieinav,26,1682797367,42645,00:42.645,6158,28315,8172,00:06.158,00:28.315,00:08.172
Boris Fr,76,1682789151,42646,00:42.646,5732,28593,8321,00:05.732,00:28.593,00:08.321
Yarin,6,1682696931,42646,00:42.646,6174,27972,8500,00:06.174,00:27.972,00:08.500
Jonathan Gutman,157,1682774634,42652,00:42.652,5532,28871,8249,00:05.532,00:28.871,00:08.249
Yoni Goldberg,65,1682700043,42653,00:42.653,5987,28517,8149,00:05.987,00:28.517,00:08.149
Shay UZ,14,1682792063,42653,00:42.653,6087,28466,8100,00:06.087,00:28.466,00:08.100
Or BMW,26,1682775385,42654,00:42.654,5713,28525,8416,00:05.713,00:28.525,00:08.416
MADr1v3r,145,1682701167,42655,00:42.655,5886,28574,8195,00:05.886,00:28.574,00:08.195
serbansim,40,1682680307,42655,00:42.655,5760,28885,8010,00:05.760,00:28.885,00:08.010
Yoni Goldberg,125,1682762806,42657,00:42.657,5806,28759,8092,00:05.806,00:28.759,00:08.092
ITZYuval,253,1682793711,42661,00:42.661,5612,28157,8892,00:05.612,00:28.157,00:08.892
Jonathan Gutman,153,1682774465,42663,00:42.663,5843,28598,8222,00:05.843,00:28.598,00:08.222
DoronV,33,1682546397,42668,00:42.668,5579,28756,8333,00:05.579,00:28.756,00:08.333
isd159159,42,1682709535,42673,00:42.673,6187,28399,8087,00:06.187,00:28.399,00:08.087
Guy Bagdasarian,23,1682617425,42674,00:42.674,5725,28962,7987,00:05.725,00:28.962,00:07.987
ShimiC,98,1682706488,42678,00:42.678,5584,29290,7804,00:05.584,00:29.290,00:07.804
DoronV,94,1682621561,42679,00:42.679,5536,28769,8374,00:05.536,00:28.769,00:08.374
DoronV,29,1682546229,42681,00:42.681,6194,27955,8532,00:06.194,00:27.955,00:08.532
MADr1v3r,101,1682697978,42684,00:42.684,5856,28705,8123,00:05.856,00:28.705,00:08.123
Landzer,73,1682622259,42685,00:42.685,5637,28903,8145,00:05.637,00:28.903,00:08.145
ITZYuval,86,1682773836,42685,00:42.685,5673,28975,8037,00:05.673,00:28.975,00:08.037
ElioR_Alkobi,19,1682613742,42686,00:42.686,6317,28067,8302,00:06.317,00:28.067,00:08.302
ElioR_Alkobi,30,1682614323,42689,00:42.689,6001,28611,8077,00:06.001,00:28.611,00:08.077
ITZYuval,63,1682770210,42693,00:42.693,5590,29164,7939,00:05.590,00:29.164,00:07.939
Jonathan Gutman,116,1682772448,42695,00:42.695,5589,29011,8095,00:05.589,00:29.011,00:08.095
serbansim,23,1682679360,42700,00:42.700,5836,28858,8006,00:05.836,00:28.858,00:08.006
Yuval Rosen,470,1682801685,42706,00:42.706,5361,28539,8806,00:05.361,00:28.539,00:08.806
giladheskia,28,1682693804,42708,00:42.708,5556,29124,8028,00:05.556,00:29.124,00:08.028
Jonathan Gutman,115,1682772406,42708,00:42.708,5610,29096,8002,00:05.610,00:29.096,00:08.002
tomerventura,15,1682781371,42709,00:42.709,5728,28998,7983,00:05.728,00:28.998,00:07.983
avieinav,35,1682797769,42711,00:42.711,5477,29264,7970,00:05.477,00:29.264,00:07.970
tomerventura,29,1682792669,42713,00:42.713,5557,28814,8342,00:05.557,00:28.814,00:08.342
Jonathan Gutman,119,1682772701,42719,00:42.719,5603,29021,8095,00:05.603,00:29.021,00:08.095
MADr1v3r,56,1682695199,42724,00:42.724,5820,28764,8140,00:05.820,00:28.764,00:08.140
Or BMW,29,1682775515,42724,00:42.724,5581,28841,8302,00:05.581,00:28.841,00:08.302
Shay UZ,20,1682792406,42728,00:42.728,5712,28989,8027,00:05.712,00:28.989,00:08.027
serbansim,159,1682771406,42730,00:42.730,5511,28718,8501,00:05.511,00:28.718,00:08.501
U.V,168,1682684595,42731,00:42.731,5633,29089,8009,00:05.633,00:29.089,00:08.009
Shay UZ,47,1682793809,42731,00:42.731,6322,28544,7865,00:06.322,00:28.544,00:07.865
yarimalk23,87,1682607922,42732,00:42.732,5660,29242,7830,00:05.660,00:29.242,00:07.830
MADr1v3r,105,1682698299,42733,00:42.733,5693,28526,8514,00:05.693,00:28.526,00:08.514
tomerventura,12,1682781240,42734,00:42.734,5799,28003,8932,00:05.799,00:28.003,00:08.932
Jonathan Gutman,93,1682771315,42734,00:42.734,5659,29039,8036,00:05.659,00:29.039,00:08.036
U.V,24,1682615643,42736,00:42.736,5908,28661,8167,00:05.908,00:28.661,00:08.167
chachacha,54,1682769573,42740,00:42.740,5454,29033,8253,00:05.454,00:29.033,00:08.253
GasCan13,97,1682790939,42741,00:42.741,5395,29776,7570,00:05.395,00:29.776,00:07.570
ShimiC,164,1682785278,42744,00:42.744,5681,28693,8370,00:05.681,00:28.693,00:08.370
Yuval Rosen,42,1682543721,42745,00:42.745,5984,28031,8730,00:05.984,00:28.031,00:08.730
Yuval Rosen,89,1682546151,42745,00:42.745,5454,28066,9225,00:05.454,00:28.066,00:09.225
DoronV,8,1682544935,42749,00:42.749,5786,28773,8190,00:05.786,00:28.773,00:08.190
serbansim,114,1682703758,42750,00:42.750,5661,29326,7763,00:05.661,00:29.326,00:07.763
tomerventura,179,1682801317,42751,00:42.751,5491,29425,7835,00:05.491,00:29.425,00:07.835
yarimalk23,95,1682608305,42753,00:42.753,5483,29408,7862,00:05.483,00:29.408,00:07.862
DoronV,23,1682545869,42754,00:42.754,5705,28864,8185,00:05.705,00:28.864,00:08.185
MADr1v3r,43,1682693694,42756,00:42.756,5883,28651,8222,00:05.883,00:28.651,00:08.222
Elad Levy,9,1682609164,42757,00:42.757,5853,28971,7933,00:05.853,00:28.971,00:07.933
MADr1v3r,107,1682698384,42758,00:42.758,5768,28940,8050,00:05.768,00:28.940,00:08.050
tomerventura,148,1682799616,42762,00:42.762,5511,28611,8640,00:05.511,00:28.611,00:08.640
ITZYuval,295,1682795829,42762,00:42.762,5547,29340,7875,00:05.547,00:29.340,00:07.875
Guy Bagdasarian,10,1682616815,42763,00:42.763,6336,28498,7929,00:06.336,00:28.498,00:07.929
MADr1v3r,19,1682692282,42763,00:42.763,6358,28490,7915,00:06.358,00:28.490,00:07.915
serbansim,53,1682680920,42765,00:42.765,5495,29368,7902,00:05.495,00:29.368,00:07.902
DoronV,39,1682546926,42768,00:42.768,5580,28750,8438,00:05.580,00:28.750,00:08.438
serbansim,26,1682679498,42772,00:42.772,5755,29138,7879,00:05.755,00:29.138,00:07.879
Daniel Lerman,4,1682699037,42779,00:42.779,5551,27553,9675,00:05.551,00:27.553,00:09.675
Landzer,37,1682620401,42781,00:42.781,5701,28930,8150,00:05.701,00:28.930,00:08.150
Gal Raz,11,1682669104,42783,00:42.783,5613,28205,8965,00:05.613,00:28.205,00:08.965
yarimalk23,70,1682596354,42784,00:42.784,5524,29385,7875,00:05.524,00:29.385,00:07.875
Shimon Okun,30,1682712329,42785,00:42.785,5638,29084,8063,00:05.638,00:29.084,00:08.063
chachacha,35,1682590220,42785,00:42.785,5337,28493,8955,00:05.337,00:28.493,00:08.955
Player,54,1682593117,42786,00:42.786,5503,29281,8002,00:05.503,00:29.281,00:08.002
Yoni Goldberg,12,1682619398,42787,00:42.787,5964,28457,8366,00:05.964,00:28.457,00:08.366
Player,175,1682677433,42789,00:42.789,5591,28859,8339,00:05.591,00:28.859,00:08.339
Player,222,1682765542,42790,00:42.790,5404,28975,8411,00:05.404,00:28.975,00:08.411
ElioR_Alkobi,29,1682614280,42794,00:42.794,5966,28544,8284,00:05.966,00:28.544,00:08.284
EDF lotem,49,1682600302,42796,00:42.796,5468,29714,7614,00:05.468,00:29.714,00:07.614
Player,98,1682665996,42796,00:42.796,5478,28341,8977,00:05.478,00:28.341,00:08.977
Boris Fr,98,1682791178,42797,00:42.797,5691,28403,8703,00:05.691,00:28.403,00:08.703
DoronV,122,1682680443,42798,00:42.798,5556,28646,8596,00:05.556,00:28.646,00:08.596
Y.Cohen,126,1682682197,42798,00:42.798,5412,28664,8722,00:05.412,00:28.664,00:08.722
Jonathan Gutman,86,1682771001,42798,00:42.798,5538,29101,8159,00:05.538,00:29.101,00:08.159
ITZYuval,24,1682765397,42799,00:42.799,5845,28984,7970,00:05.845,00:28.984,00:07.970
Jonathan Gutman,55,1682764917,42799,00:42.799,5800,28975,8024,00:05.800,00:28.975,00:08.024
Landzer,27,1682619757,42803,00:42.803,5494,28818,8491,00:05.494,00:28.818,00:08.491
Shimon Okun,29,1682712286,42804,00:42.804,5638,28863,8303,00:05.638,00:28.863,00:08.303
Jonathan Gutman,105,1682771958,42805,00:42.805,5527,29016,8262,00:05.527,00:29.016,00:08.262
Landzer,58,1682621534,42806,00:42.806,5821,28530,8455,00:05.821,00:28.530,00:08.455
DoronV,69,1682548815,42807,00:42.807,5776,28868,8163,00:05.776,00:28.868,00:08.163
ElioR_Alkobi,47,1682623075,42808,00:42.808,6119,28692,7997,00:06.119,00:28.692,00:07.997
serbansim,62,1682691091,42810,00:42.810,5478,28619,8713,00:05.478,00:28.619,00:08.713
Or BMW,10,1682773799,42812,00:42.812,5769,28489,8554,00:05.769,00:28.489,00:08.554
