DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
leviarnon1,7,1682020042,86330,01:26.330,21782,25489,39059,00:21.782,00:25.489,00:39.059
Etz,134,1682162641,86356,01:26.356,21399,26023,38934,00:21.399,00:26.023,00:38.934
Guy Bagdasarian,5,1681993077,86362,01:26.362,22278,25276,38808,00:22.278,00:25.276,00:38.808
yarimalk23,79,1681951509,86367,01:26.367,21170,23329,41868,00:21.170,00:23.329,00:41.868
Landzer,32,1682021029,86386,01:26.386,21856,26474,38056,00:21.856,00:26.474,00:38.056
AryeMorZ,7,1682191441,86387,01:26.387,21903,26090,38394,00:21.903,00:26.090,00:38.394
GasCan13,77,1682192261,86388,01:26.388,20688,26585,39115,00:20.688,00:26.585,00:39.115
Etz,101,1682087156,86389,01:26.389,21598,26365,38426,00:21.598,00:26.365,00:38.426
GasCan13,69,1682191572,86393,01:26.393,24046,23656,38691,00:24.046,00:23.656,00:38.691
Landzer,4,1682018098,86405,01:26.405,22060,25610,38735,00:22.060,00:25.610,00:38.735
U.V,8,1682094384,86467,01:26.467,21608,26294,38565,00:21.608,00:26.294,00:38.565
Hublot,24,1681985301,86469,01:26.469,21736,26339,38394,00:21.736,00:26.339,00:38.394
Sean Arbiv,8,1682185611,86476,01:26.476,22257,25731,38488,00:22.257,00:25.731,00:38.488
GasCan13,19,1682186681,86501,01:26.501,23254,24318,38929,00:23.254,00:24.318,00:38.929
U.V,66,1682181075,86522,01:26.522,22330,24898,39294,00:22.330,00:24.898,00:39.294
OmriF,49,1682177353,86536,01:26.536,21561,25703,39272,00:21.561,00:25.703,00:39.272
Yuval Rosen,80,1682191520,86538,01:26.538,21017,23491,42030,00:21.017,00:23.491,00:42.030
lavie.aviv,44,1682184370,86561,01:26.561,22275,25114,39172,00:22.275,00:25.114,00:39.172
MarkZubarev,9,1682152470,86566,01:26.566,21816,25379,39371,00:21.816,00:25.379,00:39.371
OmriF,131,1682192169,86581,01:26.581,21381,24696,40504,00:21.381,00:24.696,00:40.504
MarkZubarev,7,1682152294,86582,01:26.582,22066,25533,38983,00:22.066,00:25.533,00:38.983
Y.Cohen,47,1682188690,86593,01:26.593,23481,24857,38255,00:23.481,00:24.857,00:38.255
Ariel Eric Iziyaev,20,1682182717,86594,01:26.594,21538,25542,39514,00:21.538,00:25.542,00:39.514
Ido,34,1682167093,86596,01:26.596,21386,26839,38371,00:21.386,00:26.839,00:38.371
chachacha,49,1682196891,86598,01:26.598,21991,26204,38403,00:21.991,00:26.204,00:38.403
Ido,19,1682165543,86609,01:26.609,21792,25078,39739,00:21.792,00:25.078,00:39.739
leviarnon1,34,1682022892,86619,01:26.619,21895,26780,37944,00:21.895,00:26.780,00:37.944
Etz,171,1682174261,86621,01:26.621,22150,26257,38214,00:22.150,00:26.257,00:38.214
Etz,96,1682086421,86625,01:26.625,22149,25645,38831,00:22.149,00:25.645,00:38.831
OmriF,53,1682177700,86636,01:26.636,23497,24624,38515,00:23.497,00:24.624,00:38.515
Elad Levy,58,1682168746,86657,01:26.657,21943,26330,38384,00:21.943,00:26.330,00:38.384
Yuval Rosen,36,1682167931,86666,01:26.666,23887,25398,37381,00:23.887,00:25.398,00:37.381
Elad Levy,40,1682166646,86667,01:26.667,21146,25065,40456,00:21.146,00:25.065,00:40.456
Michael Simon,8,1682190526,86670,01:26.670,21915,26693,38062,00:21.915,00:26.693,00:38.062
Etz,168,1682173985,86671,01:26.671,21871,26019,38781,00:21.871,00:26.019,00:38.781
DoronV,60,1682157538,86675,01:26.675,21925,25398,39352,00:21.925,00:25.398,00:39.352
yarimalk23,86,1681982634,86679,01:26.679,23696,24354,38629,00:23.696,00:24.354,00:38.629
serbansim,3,1682066903,86679,01:26.679,21793,25780,39106,00:21.793,00:25.780,00:39.106
lavie.aviv,47,1682184649,86681,01:26.681,22030,25115,39536,00:22.030,00:25.115,00:39.536
Elad Levy,29,1682165386,86686,01:26.686,21423,24646,40617,00:21.423,00:24.646,00:40.617
lavie.aviv,21,1682173759,86691,01:26.691,21612,25078,40001,00:21.612,00:25.078,00:40.001
U.V,91,1682184815,86694,01:26.694,21740,24552,40402,00:21.740,00:24.552,00:40.402
chachacha,46,1682196636,86697,01:26.697,21122,25520,40055,00:21.122,00:25.520,00:40.055
Ariel Eric Iziyaev,29,1682183833,86713,01:26.713,21594,26172,38947,00:21.594,00:26.172,00:38.947
Ori Arish,19,1681940578,86725,01:26.725,21759,27144,37822,00:21.759,00:27.144,00:37.822
Etz,85,1682084648,86728,01:26.728,21762,25838,39128,00:21.762,00:25.838,00:39.128
Yuval Rosen,89,1682192505,86748,01:26.748,20913,23976,41859,00:20.913,00:23.976,00:41.859
Y.Cohen,78,1682191451,86752,01:26.752,21025,23611,42116,00:21.025,00:23.611,00:42.116
ShimiC,6,1682158205,86753,01:26.753,21602,26326,38825,00:21.602,00:26.326,00:38.825
Ido,17,1682165368,86759,01:26.759,22009,24525,40225,00:22.009,00:24.525,00:40.225
Ori Arish,2,1681938667,86760,01:26.760,22653,25623,38484,00:22.653,00:25.623,00:38.484
DoronV,42,1682081334,86769,01:26.769,22436,25480,38853,00:22.436,00:25.480,00:38.853
THELORDOFSPEED,4,1682096609,86780,01:26.780,21891,25829,39060,00:21.891,00:25.829,00:39.060
OmriF,69,1682182921,86791,01:26.791,21770,25786,39235,00:21.770,00:25.786,00:39.235
Etz,162,1682173370,86794,01:26.794,21711,25974,39109,00:21.711,00:25.974,00:39.109
lavie.aviv,28,1682175281,86796,01:26.796,21879,25641,39276,00:21.879,00:25.641,00:39.276
GasCan13,50,1682189897,86847,01:26.847,20715,28143,37989,00:20.715,00:28.143,00:37.989
Elad Levy,109,1682196863,86848,01:26.848,21031,26073,39744,00:21.031,00:26.073,00:39.744
DoronV,26,1682078818,86849,01:26.849,21919,25943,38987,00:21.919,00:25.943,00:38.987
U.V,83,1682183381,86855,01:26.855,23460,26342,37053,00:23.460,00:26.342,00:37.053
DoronV,44,1682081513,86880,01:26.880,22178,25439,39263,00:22.178,00:25.439,00:39.263
OmriF,47,1682177167,86880,01:26.880,21454,26374,39052,00:21.454,00:26.374,00:39.052
tehhaggis,21,1682064716,86886,01:26.886,22184,25416,39286,00:22.184,00:25.416,00:39.286
U.V,77,1682182840,86903,01:26.903,21928,25096,39879,00:21.928,00:25.096,00:39.879
Etz,114,1682090312,86918,01:26.918,22325,25723,38870,00:22.325,00:25.723,00:38.870
serbansim,2,1682066816,86919,01:26.919,22154,26127,38638,00:22.154,00:26.127,00:38.638
DoronV,48,1682151723,86930,01:26.930,22126,25411,39393,00:22.126,00:25.411,00:39.393
GasCan13,26,1682187763,86957,01:26.957,21878,26865,38214,00:21.878,00:26.865,00:38.214
serbansim,47,1682175723,86959,01:26.959,21579,24965,40415,00:21.579,00:24.965,00:40.415
Elad Levy,101,1682195986,86988,01:26.988,21535,25096,40357,00:21.535,00:25.096,00:40.357
Etz,142,1682164265,86992,01:26.992,22700,26353,37939,00:22.700,00:26.353,00:37.939
lavie.aviv,39,1682181389,86999,01:26.999,22267,25452,39280,00:22.267,00:25.452,00:39.280
yarimalk23,56,1681948630,87011,01:27.011,21456,27332,38223,00:21.456,00:27.332,00:38.223
ShimiC,5,1682158119,87023,01:27.023,21873,26140,39010,00:21.873,00:26.140,00:39.010
OmriF,99,1682187804,87028,01:27.028,21935,24912,40181,00:21.935,00:24.912,00:40.181
OmriF,37,1682121905,87032,01:27.032,21603,26752,38677,00:21.603,00:26.752,00:38.677
U.V,43,1682178506,87047,01:27.047,22500,26037,38510,00:22.500,00:26.037,00:38.510
tehhaggis,32,1682097886,87047,01:27.047,22049,25624,39374,00:22.049,00:25.624,00:39.374
lavie.aviv,19,1682173580,87096,01:27.096,22012,25060,40024,00:22.012,00:25.060,00:40.024
lavie.aviv,45,1682184458,87096,01:27.096,22030,24997,40069,00:22.030,00:24.997,00:40.069
Etz,88,1682084918,87096,01:27.096,22233,26455,38408,00:22.233,00:26.455,00:38.408
leviarnon1,31,1682022610,87101,01:27.101,21150,25253,40698,00:21.150,00:25.253,00:40.698
yarimalk23,172,1682097532,87106,01:27.106,22139,24620,40347,00:22.139,00:24.620,00:40.347
Yuval Rosen,47,1682188316,87142,01:27.142,21145,23710,42287,00:21.145,00:23.710,00:42.287
Yuval Rosen,67,1682190211,87154,01:27.154,21346,23575,42233,00:21.346,00:23.575,00:42.233
Ori Arish,26,1681941347,87164,01:27.164,20992,28395,37777,00:20.992,00:28.395,00:37.777
Ariel Eric Iziyaev,11,1682181100,87167,01:27.167,21463,24907,40797,00:21.463,00:24.907,00:40.797
Sean Arbiv,12,1682186142,87180,01:27.180,22145,26582,38453,00:22.145,00:26.582,00:38.453
DoronV,24,1682078643,87197,01:27.197,22082,26253,38862,00:22.082,00:26.253,00:38.862
yarimalk23,54,1681948460,87228,01:27.228,21356,23896,41976,00:21.356,00:23.896,00:41.976
OmriF,44,1682122777,87263,01:27.263,21923,26636,38704,00:21.923,00:26.636,00:38.704
serbansim,17,1682147375,87264,01:27.264,21788,27437,38039,00:21.788,00:27.437,00:38.039
Yuval Rosen,65,1682190035,87314,01:27.314,20930,23747,42637,00:20.930,00:23.747,00:42.637
Ori Arish,12,1681939851,87315,01:27.315,21515,24355,41445,00:21.515,00:24.355,00:41.445
Michael Simon,25,1682192589,87320,01:27.320,22295,26883,38142,00:22.295,00:26.883,00:38.142
tehhaggis,22,1682064803,87327,01:27.327,22193,25633,39501,00:22.193,00:25.633,00:39.501
Etz,157,1682167987,87328,01:27.328,22132,25384,39812,00:22.132,00:25.384,00:39.812
OmriF,42,1682122600,87331,01:27.331,22180,26537,38614,00:22.180,00:26.537,00:38.614
leviarnon1,29,1682022439,87334,01:27.334,21477,25983,39874,00:21.477,00:25.983,00:39.874
yarimalk23,58,1681948815,87350,01:27.350,21556,24232,41562,00:21.556,00:24.232,00:41.562
Etz,166,1682173802,87354,01:27.354,22212,26914,38228,00:22.212,00:26.914,00:38.228
Y.Cohen,19,1682099159,87359,01:27.359,23392,25312,38655,00:23.392,00:25.312,00:38.655
Etz,172,1682174349,87365,01:27.365,22241,26388,38736,00:22.241,00:26.388,00:38.736
OmriF,156,1682196320,87373,01:27.373,21331,25524,40518,00:21.331,00:25.524,00:40.518
Landzer,34,1682021210,87376,01:27.376,22896,25537,38943,00:22.896,00:25.537,00:38.943
chachacha,30,1682195075,87379,01:27.379,22098,26806,38475,00:22.098,00:26.806,00:38.475
Elad Levy,87,1682184537,87400,01:27.400,21110,23401,42889,00:21.110,00:23.401,00:42.889
Ariel Eric Iziyaev,7,1682180610,87405,01:27.405,21785,25732,39888,00:21.785,00:25.732,00:39.888
GasCan13,42,1682189223,87411,01:27.411,21760,23549,42102,00:21.760,00:23.549,00:42.102
Etz,94,1682086229,87415,01:27.415,21558,25919,39938,00:21.558,00:25.919,00:39.938
yarimalk23,90,1681982986,87439,01:27.439,23296,26474,37669,00:23.296,00:26.474,00:37.669
yarimalk23,219,1682176229,87453,01:27.453,21266,27347,38840,00:21.266,00:27.347,00:38.840
yarimalk23,47,1681943436,87456,01:27.456,24491,24067,38898,00:24.491,00:24.067,00:38.898
Etz,128,1682161768,87463,01:27.463,22091,25651,39721,00:22.091,00:25.651,00:39.721
Etz,43,1682014440,87466,01:27.466,22086,25906,39474,00:22.086,00:25.906,00:39.474
Landzer,3,1682018011,87535,01:27.535,22244,26335,38956,00:22.244,00:26.335,00:38.956
Ariel Eric Iziyaev,42,1682185577,87535,01:27.535,21362,24885,41288,00:21.362,00:24.885,00:41.288
lavie.aviv,34,1682180781,87538,01:27.538,22158,25177,40203,00:22.158,00:25.177,00:40.203
Yuval Rosen,76,1682191088,87587,01:27.587,20960,23500,43127,00:20.960,00:23.500,00:43.127
GasCan13,72,1682191836,87591,01:27.591,20712,28773,38106,00:20.712,00:28.773,00:38.106
Ori Arish,16,1681940312,87601,01:27.601,21136,23944,42521,00:21.136,00:23.944,00:42.521
U.V,7,1682094297,87609,01:27.609,22530,26347,38732,00:22.530,00:26.347,00:38.732
U.V,73,1682182449,87626,01:27.626,21674,28521,37431,00:21.674,00:28.521,00:37.431
Michael Simon,4,1682190001,87628,01:27.628,22837,26307,38484,00:22.837,00:26.307,00:38.484
OmriF,87,1682185206,87634,01:27.634,21547,26627,39460,00:21.547,00:26.627,00:39.460
DoronV,35,1682080566,87637,01:27.637,22126,25456,40055,00:22.126,00:25.456,00:40.055
OmriF,29,1682081345,87637,01:27.637,22297,26901,38439,00:22.297,00:26.901,00:38.439
OmriF,35,1682121729,87641,01:27.641,22319,26604,38718,00:22.319,00:26.604,00:38.718
Y.Cohen,4,1682097501,87667,01:27.667,22516,26393,38758,00:22.516,00:26.393,00:38.758
chachacha,22,1682153621,87670,01:27.670,21560,26699,39411,00:21.560,00:26.699,00:39.411
Etz,180,1682180728,87674,01:27.674,22132,26581,38961,00:22.132,00:26.581,00:38.961
Etz,141,1682164178,87683,01:27.683,22519,26248,38916,00:22.519,00:26.248,00:38.916
Yuval Rosen,116,1682196380,87683,01:27.683,21925,28390,37368,00:21.925,00:28.390,00:37.368
Etz,181,1682180815,87685,01:27.685,22223,26456,39006,00:22.223,00:26.456,00:39.006
MarkZubarev,5,1682152119,87697,01:27.697,21875,26402,39420,00:21.875,00:26.402,00:39.420
lavie.aviv,18,1682173493,87704,01:27.704,22198,25587,39919,00:22.198,00:25.587,00:39.919
OmriF,18,1682078812,87712,01:27.712,21836,27235,38641,00:21.836,00:27.235,00:38.641
OmriF,45,1682122865,87712,01:27.712,21526,27626,38560,00:21.526,00:27.626,00:38.560
ShimiC,10,1682172917,87729,01:27.729,22123,26100,39506,00:22.123,00:26.100,00:39.506
Hublot,10,1681943308,87736,01:27.736,23899,25304,38533,00:23.899,00:25.304,00:38.533
leviarnon1,23,1682021847,87738,01:27.738,21462,25244,41032,00:21.462,00:25.244,00:41.032
DoronV,40,1682081075,87751,01:27.751,22757,25493,39501,00:22.757,00:25.493,00:39.501
tehhaggis,33,1682097974,87757,01:27.757,21935,25484,40338,00:21.935,00:25.484,00:40.338
yarimalk23,94,1682085637,87774,01:27.774,22632,24542,40600,00:22.632,00:24.542,00:40.600
Y.Cohen,21,1682099333,87801,01:27.801,21830,27838,38133,00:21.830,00:27.838,00:38.133
Elad Levy,24,1682162036,87813,01:27.813,21473,27001,39339,00:21.473,00:27.001,00:39.339
yarimalk23,235,1682179168,87815,01:27.815,24329,25056,38430,00:24.329,00:25.056,00:38.430
OmriF,61,1682178749,87817,01:27.817,21532,27747,38538,00:21.532,00:27.747,00:38.538
Yuval Rosen,120,1682196722,87833,01:27.833,25301,23500,39032,00:25.301,00:23.500,00:39.032
GasCan13,32,1682188361,87862,01:27.862,26217,24020,37625,00:26.217,00:24.020,00:37.625
Ariel Eric Iziyaev,14,1682181914,87896,01:27.896,22115,25988,39793,00:22.115,00:25.988,00:39.793
yarimalk23,145,1682093164,87912,01:27.912,22144,25169,40599,00:22.144,00:25.169,00:40.599
yarimalk23,78,1681951422,87917,01:27.917,25250,24309,38358,00:25.250,00:24.309,00:38.358
AryeMorZ,14,1682192146,87923,01:27.923,22700,26190,39033,00:22.700,00:26.190,00:39.033
MarkZubarev,6,1682152207,87926,01:27.926,21767,26028,40131,00:21.767,00:26.028,00:40.131
Ori Arish,14,1681940055,87928,01:27.928,21593,27513,38822,00:21.593,00:27.513,00:38.822
Hublot,23,1681985215,87940,01:27.940,22735,27333,37872,00:22.735,00:27.333,00:37.872
tehhaggis,23,1682064891,87966,01:27.966,21807,26100,40059,00:21.807,00:26.100,00:40.059
GasCan13,45,1682189474,87969,01:27.969,25976,23508,38485,00:25.976,00:23.508,00:38.485
Etz,84,1682084562,87975,01:27.975,21824,27068,39083,00:21.824,00:27.068,00:39.083
chachacha,41,1682196205,87978,01:27.978,20698,29309,37971,00:20.698,00:29.309,00:37.971
OmriF,21,1682079121,87996,01:27.996,22169,26884,38943,00:22.169,00:26.884,00:38.943
DoronV,25,1682078731,88005,01:28.005,21936,26613,39456,00:21.936,00:26.613,00:39.456
Elad Levy,69,1682177370,88016,01:28.016,21430,28530,38056,00:21.430,00:28.530,00:38.056
Yuval Rosen,100,1682193897,88022,01:28.022,21701,23644,42677,00:21.701,00:23.644,00:42.677
serbansim,43,1682175345,88046,01:28.046,21694,26734,39618,00:21.694,00:26.734,00:39.618
Yuval Rosen,66,1682190123,88049,01:28.049,21036,23778,43235,00:21.036,00:23.778,00:43.235
Yuval Rosen,104,1682194480,88113,01:28.113,24447,23584,40082,00:24.447,00:23.584,00:40.082
Etz,89,1682085006,88132,01:28.132,22859,26861,38412,00:22.859,00:26.861,00:38.412
Etz,169,1682174073,88142,01:28.142,22649,26532,38961,00:22.649,00:26.532,00:38.961
tehhaggis,30,1682097704,88146,01:28.146,22878,26068,39200,00:22.878,00:26.068,00:39.200
yarimalk23,169,1682097134,88163,01:28.163,22054,26347,39762,00:22.054,00:26.347,00:39.762
OmriF,105,1682188328,88185,01:28.185,21809,28107,38269,00:21.809,00:28.107,00:38.269
lavie.aviv,5,1682171612,88197,01:28.197,22326,25902,39969,00:22.326,00:25.902,00:39.969
Ido,4,1682099412,88200,01:28.200,21343,27909,38948,00:21.343,00:27.909,00:38.948
Elad Levy,103,1682196157,88201,01:28.201,21659,28918,37624,00:21.659,00:28.918,00:37.624
Yuval Rosen,29,1682167321,88209,01:28.209,21942,26171,40096,00:21.942,00:26.171,00:40.096
leviarnon1,22,1682021760,88213,01:28.213,23629,25844,38740,00:23.629,00:25.844,00:38.740
tehhaggis,16,1682064257,88217,01:28.217,22675,26114,39428,00:22.675,00:26.114,00:39.428
leviarnon1,8,1682020130,88234,01:28.234,23434,25745,39055,00:23.434,00:25.745,00:39.055
Yuval Rosen,35,1682167845,88246,01:28.246,23928,24556,39762,00:23.928,00:24.556,00:39.762
U.V,19,1682096969,88267,01:28.267,22338,26009,39920,00:22.338,00:26.009,00:39.920
tehhaggis,19,1682064535,88267,01:28.267,22040,26856,39371,00:22.040,00:26.856,00:39.371
lavie.aviv,37,1682181199,88273,01:28.273,23334,25578,39361,00:23.334,00:25.578,00:39.361
tehhaggis,17,1682064345,88274,01:28.274,22143,26576,39555,00:22.143,00:26.576,00:39.555
Elad Levy,37,1682166326,88287,01:28.287,23081,25578,39628,00:23.081,00:25.578,00:39.628
Etz,152,1682165754,88300,01:28.300,21992,26654,39654,00:21.992,00:26.654,00:39.654
yarimalk23,92,1682085410,88336,01:28.336,21390,25182,41764,00:21.390,00:25.182,00:41.764
Etz,174,1682180154,88402,01:28.402,21919,27733,38750,00:21.919,00:27.733,00:38.750
OmriF,52,1682177613,88412,01:28.412,24324,25343,38745,00:24.324,00:25.343,00:38.745
DoronV,51,1682152057,88425,01:28.425,21694,25420,41311,00:21.694,00:25.420,00:41.311
Sean Arbiv,10,1682185830,88435,01:28.435,23041,26667,38727,00:23.041,00:26.667,00:38.727
A.C,3,1682185203,88444,01:28.444,21848,25515,41081,00:21.848,00:25.515,00:41.081
OmriF,15,1682078528,88445,01:28.445,22120,27625,38700,00:22.120,00:27.625,00:38.700
Etz,78,1682061390,88455,01:28.455,22583,26172,39700,00:22.583,00:26.172,00:39.700
yarimalk23,51,1681948180,88469,01:28.469,21496,24048,42925,00:21.496,00:24.048,00:42.925
chachacha,7,1681987278,88477,01:28.477,20721,26365,41391,00:20.721,00:26.365,00:41.391
chachacha,32,1682195326,88488,01:28.488,23489,25956,39043,00:23.489,00:25.956,00:39.043
lavie.aviv,43,1682184284,88497,01:28.497,22189,25200,41108,00:22.189,00:25.200,00:41.108
OmriF,36,1682121818,88535,01:28.535,21945,26415,40175,00:21.945,00:26.415,00:40.175
U.V,11,1682095718,88544,01:28.544,21621,25658,41265,00:21.621,00:25.658,00:41.265
Etz,50,1682015100,88553,01:28.553,22228,26851,39474,00:22.228,00:26.851,00:39.474
serbansim,10,1682144826,88564,01:28.564,24552,25002,39010,00:24.552,00:25.002,00:39.010
Elad Levy,21,1682001772,88566,01:28.566,21264,25532,41770,00:21.264,00:25.532,00:41.770
yarimalk23,18,1681940226,88566,01:28.566,24094,26856,37616,00:24.094,00:26.856,00:37.616
Y.Cohen,32,1682100351,88644,01:28.644,25189,25141,38314,00:25.189,00:25.141,00:38.314
OmriF,27,1682081149,88644,01:28.644,22503,27513,38628,00:22.503,00:27.513,00:38.628
Yuval Rosen,9,1682165308,88661,01:28.661,21211,24102,43348,00:21.211,00:24.102,00:43.348
Etz,100,1682087069,88670,01:28.670,23119,26419,39132,00:23.119,00:26.419,00:39.132
DoronV,46,1682151461,88682,01:28.682,22388,26137,40157,00:22.388,00:26.137,00:40.157
Yuval Rosen,107,1682194768,88689,01:28.689,21404,28733,38552,00:21.404,00:28.733,00:38.552
Ido,18,1682165456,88697,01:28.697,22088,24791,41818,00:22.088,00:24.791,00:41.818
Elad Levy,60,1682176440,88754,01:28.754,25079,24449,39226,00:25.079,00:24.449,00:39.226
Michael Simon,2,1682189819,88764,01:28.764,23032,26388,39344,00:23.032,00:26.388,00:39.344
chachacha,39,1682196032,88772,01:28.772,21137,28422,39213,00:21.137,00:28.422,00:39.213
DoronV,16,1682077631,88774,01:28.774,22826,26069,39879,00:22.826,00:26.069,00:39.879
tehhaggis,28,1682097519,88789,01:28.789,23094,25834,39861,00:23.094,00:25.834,00:39.861
OmriF,149,1682195672,88797,01:28.797,21512,29318,37967,00:21.512,00:29.318,00:37.967
Ariel Eric Iziyaev,4,1682180008,88802,01:28.802,22013,25903,40886,00:22.013,00:25.903,00:40.886
tehhaggis,10,1682014758,88811,01:28.811,22333,26329,40149,00:22.333,00:26.329,00:40.149
Elad Levy,95,1682195356,88835,01:28.835,22541,27792,38502,00:22.541,00:27.792,00:38.502
yarimalk23,25,1681941081,88920,01:28.920,21573,24398,42949,00:21.573,00:24.398,00:42.949
Hublot,38,1681987634,88947,01:28.947,23553,27211,38183,00:23.553,00:27.211,00:38.183
Landzer,2,1682017924,88960,01:28.960,22351,27302,39307,00:22.351,00:27.302,00:39.307
yarimalk23,190,1682114888,88997,01:28.997,21966,25010,42021,00:21.966,00:25.010,00:42.021
A.C,10,1682185915,89013,01:29.013,21256,24588,43169,00:21.256,00:24.588,00:43.169
GasCan13,29,1682188016,89040,01:29.040,20698,23234,45108,00:20.698,00:23.234,00:45.108
yarimalk23,46,1681943349,89045,01:29.045,21311,23657,44077,00:21.311,00:23.657,00:44.077
GasCan13,65,1682191221,89050,01:29.050,20691,23012,45347,00:20.691,00:23.012,00:45.347
Etz,76,1682061192,89050,01:29.050,22648,26590,39812,00:22.648,00:26.590,00:39.812
chachacha,6,1681987190,89066,01:29.066,20730,23107,45229,00:20.730,00:23.107,00:45.229
U.V,35,1682177304,89089,01:29.089,21252,25218,42619,00:21.252,00:25.218,00:42.619
Y.Cohen,56,1682189444,89109,01:29.109,27639,23894,37576,00:27.639,00:23.894,00:37.576
U.V,17,1682096770,89168,01:29.168,22834,26392,39942,00:22.834,00:26.392,00:39.942
ShimiC,4,1682158032,89180,01:29.180,22625,27199,39356,00:22.625,00:27.199,00:39.356
OmriF,112,1682188962,89187,01:29.187,21192,24376,43619,00:21.192,00:24.376,00:43.619
chachacha,44,1682196465,89189,01:29.189,21082,27135,40972,00:21.082,00:27.135,00:40.972
Yuval Rosen,78,1682191338,89208,01:29.208,21239,24445,43524,00:21.239,00:24.445,00:43.524
yarimalk23,227,1682176953,89211,01:29.211,24905,26006,38300,00:24.905,00:26.006,00:38.300
Ariel Eric Iziyaev,38,1682185044,89224,01:29.224,21427,25168,42629,00:21.427,00:25.168,00:42.629
serbansim,41,1682175172,89245,01:29.245,21826,24880,42539,00:21.826,00:24.880,00:42.539
Etz,46,1682014726,89260,01:29.260,22462,26298,40500,00:22.462,00:26.298,00:40.500
GasCan13,76,1682192174,89302,01:29.302,23814,26973,38515,00:23.814,00:26.973,00:38.515
Etz,131,1682162068,89325,01:29.325,21816,29367,38142,00:21.816,00:29.367,00:38.142
Etz,98,1682086880,89327,01:29.327,22781,26380,40166,00:22.781,00:26.380,00:40.166
DoronV,11,1682077172,89382,01:29.382,22773,26676,39933,00:22.773,00:26.676,00:39.933
GasCan13,23,1682187514,89420,01:29.420,22267,29592,37561,00:22.267,00:29.592,00:37.561
Ori Arish,5,1681938949,89429,01:29.429,21326,29961,38142,00:21.326,00:29.961,00:38.142
DoronV,12,1682077261,89437,01:29.437,22985,26137,40315,00:22.985,00:26.137,00:40.315
MarkZubarev,8,1682152383,89454,01:29.454,25004,25507,38943,00:25.004,00:25.507,00:38.943
yarimalk23,21,1681940497,89491,01:29.491,24894,24129,40468,00:24.894,00:24.129,00:40.468
Etz,140,1682164090,89494,01:29.494,23213,25498,40783,00:23.213,00:25.498,00:40.783
Yuval Rosen,55,1682189154,89511,01:29.511,20913,23453,45145,00:20.913,00:23.453,00:45.145
Etz,109,1682089017,89544,01:29.544,22152,28620,38772,00:22.152,00:28.620,00:38.772
yarimalk23,19,1681940316,89554,01:29.554,24461,25178,39915,00:24.461,00:25.178,00:39.915
THE GM,24,1682167941,89557,01:29.557,22413,27526,39618,00:22.413,00:27.526,00:39.618
OmriF,70,1682183010,89605,01:29.605,21637,25209,42759,00:21.637,00:25.209,00:42.759
leviarnon1,12,1682020514,89624,01:29.624,23623,26537,39464,00:23.623,00:26.537,00:39.464
MarkZubarev,4,1682152031,89641,01:29.641,22370,27334,39937,00:22.370,00:27.334,00:39.937
Yuval Rosen,72,1682190737,89667,01:29.667,21077,26227,42363,00:21.077,00:26.227,00:42.363
GasCan13,67,1682191395,89670,01:29.670,22278,25415,41977,00:22.278,00:25.415,00:41.977
Yuval Rosen,60,1682189593,89683,01:29.683,24631,23850,41202,00:24.631,00:23.850,00:41.202
OmriF,143,1682194681,89694,01:29.694,21428,24994,43272,00:21.428,00:24.994,00:43.272
U.V,13,1682096313,89696,01:29.696,22539,28854,38303,00:22.539,00:28.854,00:38.303
yarimalk23,158,1682095792,89776,01:29.776,20958,23746,45072,00:20.958,00:23.746,00:45.072
yarimalk23,134,1682089673,89795,01:29.795,27070,24606,38119,00:27.070,00:24.606,00:38.119
yarimalk23,97,1682085903,89822,01:29.822,21027,23625,45170,00:21.027,00:23.625,00:45.170
lavie.aviv,16,1682173263,89848,01:29.848,21731,27199,40918,00:21.731,00:27.199,00:40.918
DoronV,18,1682077814,89850,01:29.850,22664,27266,39920,00:22.664,00:27.266,00:39.920
Elad Levy,35,1682166042,89852,01:29.852,23703,28341,37808,00:23.703,00:28.341,00:37.808
yarimalk23,198,1682115584,89871,01:29.871,27546,23948,38377,00:27.546,00:23.948,00:38.377
Etz,29,1682008910,89876,01:29.876,23209,27895,38772,00:23.209,00:27.895,00:38.772
OmriF,138,1682193886,89904,01:29.904,21243,25190,43471,00:21.243,00:25.190,00:43.471
OmriF,140,1682194077,89936,01:29.936,21312,28295,40329,00:21.312,00:28.295,00:40.329
serbansim,8,1682144652,89945,01:29.945,21730,27554,40661,00:21.730,00:27.554,00:40.661
yarimalk23,29,1681941436,89964,01:29.964,25276,26325,38363,00:25.276,00:26.325,00:38.363
Etz,74,1682060997,89970,01:29.970,23279,26577,40114,00:23.279,00:26.577,00:40.114
DoronV,67,1682158384,90009,01:30.009,24119,26753,39137,00:24.119,00:26.753,00:39.137
tehhaggis,12,1682015053,90019,01:30.019,22785,26927,40307,00:22.785,00:26.927,00:40.307
DoronV,31,1682079869,90036,01:30.036,22752,27053,40231,00:22.752,00:27.053,00:40.231
OmriF,134,1682192545,90040,01:30.040,23350,28062,38628,00:23.350,00:28.062,00:38.628
tehhaggis,7,1682014482,90045,01:30.045,22625,26780,40640,00:22.625,00:26.780,00:40.640
