DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
Amnon Etz,47,1683847615,128377,02:08.377,41986,49469,36922,00:41.986,00:49.469,00:36.922
IMRACING R9,20,1683809866,128418,02:08.418,34674,59552,34192,00:34.674,00:59.552,00:34.192
yarin levi,42,1683963283,128423,02:08.423,24815,49163,54445,00:24.815,00:49.163,00:54.445
A972K,28,1684021195,128472,02:08.472,35258,54833,38381,00:35.258,00:54.833,00:38.381
Amnon Etz,157,1684079617,128472,02:08.472,29296,53455,45721,00:29.296,00:53.455,00:45.721
Ben Cohen,8,1683877044,128585,02:08.585,27376,61069,40140,00:27.376,01:01.069,00:40.140
serbansim,22,1683892482,128589,02:08.589,34422,53541,40626,00:34.422,00:53.541,00:40.626
tomerventura,41,1684014597,128602,02:08.602,45662,47971,34969,00:45.662,00:47.971,00:34.969
gizmos,17,1683978685,128713,02:08.713,22544,70750,35419,00:22.544,01:10.750,00:35.419
yarimalk23,149,1684008484,128780,02:08.780,48860,47017,32903,00:48.860,00:47.017,00:32.903
OmriF,175,1683888158,128864,02:08.864,45057,48087,35720,00:45.057,00:48.087,00:35.720
chachacha,85,1684096292,129043,02:09.043,45735,50282,33026,00:45.735,00:50.282,00:33.026
EDF Tomer Gulak,10,1683827373,129059,02:09.059,32093,59202,37764,00:32.093,00:59.202,00:37.764
OmriF,48,1683833217,129094,02:09.094,23223,48546,57325,00:23.223,00:48.546,00:57.325
Amnon Etz,134,1684008982,129114,02:09.114,25848,60741,42525,00:25.848,01:00.741,00:42.525
Amnon Etz,67,1683886190,129144,02:09.144,25607,54734,48803,00:25.607,00:54.734,00:48.803
johnny aberzel,48,1683832171,129151,02:09.151,24841,58505,45805,00:24.841,00:58.505,00:45.805
A972K,3,1684013336,129258,02:09.258,24763,61614,42881,00:24.763,01:01.614,00:42.881
Idan M,9,1683823705,129277,02:09.277,27604,53415,48258,00:27.604,00:53.415,00:48.258
DoronV,1,1683750152,129426,02:09.426,38859,53460,37107,00:38.859,00:53.460,00:37.107
Amnon Etz,42,1683847027,129546,02:09.546,30739,52015,46792,00:30.739,00:52.015,00:46.792
ItamarS3,34,1684008482,129560,02:09.560,39232,54761,35567,00:39.232,00:54.761,00:35.567
OneLeg,9,1683982726,129564,02:09.564,36621,55431,37512,00:36.621,00:55.431,00:37.512
MarkZubarev,19,1684089825,129566,02:09.566,26642,68869,34055,00:26.642,01:08.869,00:34.055
Jonathan Gutman,8,1683909849,129651,02:09.651,28585,55309,45757,00:28.585,00:55.309,00:45.757
DoronV,17,1683830907,129659,02:09.659,42791,51791,35077,00:42.791,00:51.791,00:35.077
johnny aberzel,15,1683822651,129662,02:09.662,34991,58307,36364,00:34.991,00:58.307,00:36.364
MADr1v3r,28,1684082527,129750,02:09.750,30290,54725,44735,00:30.290,00:54.725,00:44.735
serbansim,33,1683914790,129758,02:09.758,43088,48434,38236,00:43.088,00:48.434,00:38.236
Boris Fr,2,1683802248,129759,02:09.759,28023,55134,46602,00:28.023,00:55.134,00:46.602
OmriF,127,1683845034,129767,02:09.767,23000,47453,59314,00,00:47.453,00:59.314
Bruh2006,29,1683897865,129775,02:09.775,47371,47398,35006,00:47.371,00:47.398,00:35.006
miharonel,8,1683816717,129830,02:09.830,29255,48834,51741,00:29.255,00:48.834,00:51.741
ItamarS3,60,1684011549,129887,02:09.887,46404,47340,36143,00:46.404,00:47.340,00:36.143
Amnon Etz,38,1683846394,129892,02:09.892,25695,56020,48177,00:25.695,00:56.020,00:48.177
Amnon Etz,73,1683973277,129904,02:09.904,24618,65745,39541,00:24.618,01:05.745,00:39.541
OmriF,244,1683900943,129930,02:09.930,22784,72302,34844,00:22.784,01:12.302,00:34.844
Amnon Etz,49,1683847878,129940,02:09.940,32128,52178,45634,00:32.128,00:52.178,00:45.634
Ido,24,1683907688,129988,02:09.988,33427,59809,36752,00:33.427,00:59.809,00:36.752
Stav Mesika,9,1683890999,130004,02:10.004,27058,63801,39145,00:27.058,01:03.801,00:39.145
MADr1v3r,10,1684080148,130011,02:10.011,25746,58770,45495,00:25.746,00:58.770,00:45.495
Etz,3,1683819917,130019,02:10.019,25309,64201,40509,00:25.309,01:04.201,00:40.509
chachacha,38,1684009467,130020,02:10.020,36096,58743,35181,00:36.096,00:58.743,00:35.181
ohad,3,1683874681,130175,02:10.175,25762,53235,51178,00:25.762,00:53.235,00:51.178
DoronV,2,1683750282,130247,02:10.247,40329,51223,38695,00:40.329,00:51.223,00:38.695
Jonathan Gutman,50,1684081724,130278,02:10.278,23317,65975,40986,00:23.317,01:05.975,00:40.986
serbansim,2,1683833122,130319,02:10.319,25766,66618,37935,00:25.766,01:06.618,00:37.935
yarin levi,51,1684092650,130369,02:10.369,23197,47642,59530,00:23.197,00:47.642,00:59.530
E.vaturi,134,1684009651,130426,02:10.426,39886,55976,34564,00:39.886,00:55.976,00:34.564
leviarnon1,66,1683983676,130476,02:10.476,22286,46895,61295,00:22.286,00:46.895,01:01.295
yarin levi,69,1684095043,130476,02:10.476,23173,68625,38678,00:23.173,01:08.625,00:38.678
johnny aberzel,74,1683836015,130548,02:10.548,28820,49514,52214,00:28.820,00:49.514,00:52.214
Landzer,4,1683749805,130568,02:10.568,26492,52831,51245,00:26.492,00:52.831,00:51.245
Amnon Etz,39,1683846526,130568,02:10.568,30601,63572,36395,00:30.601,01:03.572,00:36.395
U.V,7,1684003246,130658,02:10.658,24575,70641,35442,00:24.575,01:10.641,00:35.442
johnny aberzel,121,1683877655,130674,02:10.674,34742,53263,42669,00:34.742,00:53.263,00:42.669
ilaishimony1,100,1683920069,130710,02:10.710,48458,49123,33129,00:48.458,00:49.123,00:33.129
johnny aberzel,110,1683876108,130721,02:10.721,31946,60256,38519,00:31.946,01:00.256,00:38.519
yarin levi,72,1684095382,130736,02:10.736,49719,47835,33182,00:49.719,00:47.835,00:33.182
miharonel,5,1683816323,130742,02:10.742,43411,51611,35720,00:43.411,00:51.611,00:35.720
Bruh2006,13,1683895855,130747,02:10.747,50040,47321,33386,00:50.040,00:47.321,00:33.386
SHAKED,20,1683826729,130763,02:10.763,24820,59260,46683,00:24.820,00:59.260,00:46.683
leviarnon1,3,1683824788,130772,02:10.772,25292,56656,48824,00:25.292,00:56.656,00:48.824
OmriF,19,1683752207,130877,02:10.877,33498,62558,34821,00:33.498,01:02.558,00:34.821
BambaBee,8,1683838839,130916,02:10.916,33469,57928,39519,00:33.469,00:57.928,00:39.519
Idan M,24,1683906725,130969,02:10.969,36680,48402,45887,00:36.680,00:48.402,00:45.887
E.vaturi,119,1684007623,131081,02:11.081,30907,61087,39087,00:30.907,01:01.087,00:39.087
e30misha,2,1683799144,131095,02:11.095,29512,47862,53721,00:29.512,00:47.862,00:53.721
Amnon Etz,69,1683920904,131136,02:11.136,41401,52142,37593,00:41.401,00:52.142,00:37.593
OmriF,21,1683752461,131269,02:11.269,23400,70595,37274,00:23.400,01:10.595,00:37.274
Idan M,11,1683824108,131270,02:11.270,39704,57515,34051,00:39.704,00:57.515,00:34.051
itziksamurai1,5,1683838122,131289,02:11.289,25264,68044,37981,00:25.264,01:08.044,00:37.981
ilaishimony1,14,1683889545,131316,02:11.316,42895,48631,39790,00:42.895,00:48.631,00:39.790
A.C,145,1684096987,131342,02:11.342,30336,66325,34681,00:30.336,01:06.325,00:34.681
itziksamurai1,11,1683838959,131354,02:11.354,30015,63513,37826,00:30.015,01:03.513,00:37.826
MADr1v3r,2,1684079026,131433,02:11.433,30961,54612,45860,00:30.961,00:54.612,00:45.860
Daniel Lerman,1,1683654582,131445,02:11.445,45153,48905,37387,00:45.153,00:48.905,00:37.387
OneLeg,14,1683985888,131486,02:11.486,37747,51962,41777,00:37.747,00:51.962,00:41.777
OmriF,401,1684096302,131546,02:11.546,22570,74866,34110,00:22.570,01:14.866,00:34.110
Ben Cohen,2,1683876079,131548,02:11.548,33407,58014,40127,00:33.407,00:58.014,00:40.127
Amnon Etz,35,1683842270,131559,02:11.559,24638,54630,52291,00:24.638,00:54.630,00:52.291
Boris Fr,60,1683834994,131639,02:11.639,24863,70606,36170,00:24.863,01:10.606,00:36.170
itziksamurai1,2,1683837761,131639,02:11.639,41207,54833,35599,00:41.207,00:54.833,00:35.599
yarin levi,60,1684093705,131667,02:11.667,23064,46903,61700,00:23.064,00:46.903,01:01.700
ItamarS3,85,1684094664,131767,02:11.767,46132,48146,37489,00:46.132,00:48.146,00:37.489
OmriF,285,1683909800,131836,02:11.836,22688,47034,62114,00:22.688,00:47.034,01:02.114
OmriF,265,1683907139,131846,02:11.846,50437,47462,33947,00:50.437,00:47.462,00:33.947
MADr1v3r,40,1684086057,131882,02:11.882,23509,54585,53788,00:23.509,00:54.585,00:53.788
johnny aberzel,37,1683829859,131884,02:11.884,23510,58069,50305,00:23.510,00:58.069,00:50.305
EDF Tomer Gulak,8,1683827126,131988,02:11.988,34230,55147,42611,00:34.230,00:55.147,00:42.611
Stav Mesika,6,1683890401,132060,02:12.060,26597,58784,46679,00:26.597,00:58.784,00:46.679
Yoni Goldberg,30,1683844523,132089,02:12.089,27573,54702,49814,00:27.573,00:54.702,00:49.814
johnny aberzel,8,1683821735,132100,02:12.100,24568,52668,54864,00:24.568,00:52.668,00:54.864
Ben Cohen,5,1683876459,132128,02:12.128,27612,52110,52406,00:27.612,00:52.110,00:52.406
Jonathan Gutman,51,1684081856,132155,02:12.155,31238,63316,37601,00:31.238,01:03.316,00:37.601
Ben Cohen,15,1683886556,132221,02:12.221,27569,65808,38844,00:27.569,01:05.808,00:38.844
Amnon Etz,48,1683847748,132287,02:12.287,33270,59584,39433,00:33.270,00:59.584,00:39.433
serbansim,18,1683879645,132323,02:12.323,24193,54621,53509,00:24.193,00:54.621,00:53.509
ItamarS3,59,1684011419,132393,02:12.393,48850,47974,35569,00:48.850,00:47.974,00:35.569
Amnon Etz,53,1683848345,132394,02:12.394,25078,70961,36355,00:25.078,01:10.961,00:36.355
SHAKED,23,1683827260,132400,02:12.400,32261,54738,45401,00:32.261,00:54.738,00:45.401
DoronV,5,1683753265,132486,02:12.486,42782,52624,37080,00:42.782,00:52.624,00:37.080
OmriF,188,1683889623,132501,02:12.501,22880,73395,36226,00:22.880,01:13.395,00:36.226
leviarnon1,68,1683983922,132512,02:12.512,22420,55643,54449,00:22.420,00:55.643,00:54.449
E.vaturi,97,1683922337,132561,02:12.561,46656,49220,36685,00:46.656,00:49.220,00:36.685
SHAKED,21,1683826862,132599,02:12.599,30765,63337,38497,00:30.765,01:03.337,00:38.497
johnny aberzel,142,1683896108,132677,02:12.677,24034,51147,57496,00:24.034,00:51.147,00:57.496
E.vaturi,54,1683838372,132695,02:12.695,24322,69746,38627,00:24.322,01:09.746,00:38.627
Ben Cohen,9,1683877176,132726,02:12.726,26877,53009,52840,00:26.877,00:53.009,00:52.840
johnny aberzel,65,1683834248,132792,02:12.792,24265,67711,40816,00:24.265,01:07.711,00:40.816
johnny aberzel,127,1683878391,132804,02:12.804,23841,55224,53739,00:23.841,00:55.224,00:53.739
Amnon Etz,119,1684002106,132891,02:12.891,37765,60381,34745,00:37.765,01:00.381,00:34.745
U.V,4,1684002485,132899,02:12.899,44060,51750,37089,00:44.060,00:51.750,00:37.089
OneLeg,10,1683982859,132903,02:12.903,26198,56286,50419,00:26.198,00:56.286,00:50.419
A.C,86,1684090048,132928,02:12.928,22372,46759,63797,00:22.372,00:46.759,01:03.797
IMRACING R16,14,1683800848,132952,02:12.952,50044,48722,34186,00:50.044,00:48.722,00:34.186
E.vaturi,110,1683984251,133031,02:13.031,40696,56952,35383,00:40.696,00:56.952,00:35.383
Yuval Rosen,159,1684090773,133037,02:13.037,53761,46759,32517,00:53.761,00:46.759,00:32.517
E.vaturi,30,1683833001,133115,02:13.115,34772,60638,37705,00:34.772,01:00.638,00:37.705
MADr1v3r,4,1684079392,133129,02:13.129,26816,61785,44528,00:26.816,01:01.785,00:44.528
Amnon Etz,109,1683991566,133252,02:13.252,35813,49393,48046,00:35.813,00:49.393,00:48.046
johnny aberzel,143,1683896242,133257,02:13.257,23200,58990,51067,00:23.200,00:58.990,00:51.067
Idan M,1,1683822469,133273,02:13.273,39434,57690,36149,00:39.434,00:57.690,00:36.149
serbansim,45,1683917281,133340,02:13.340,34314,63710,35316,00:34.314,01:03.710,00:35.316
serbansim,51,1683962742,133622,02:13.622,22698,50498,60426,00:22.698,00:50.498,01:00.426
SHAKED,3,1683824547,133791,02:13.791,47584,51543,34664,00:47.584,00:51.543,00:34.664
A.C,11,1683907135,133794,02:13.794,51164,48610,34020,00:51.164,00:48.610,00:34.020
MADr1v3r,82,1684093776,133796,02:13.796,26102,52763,54931,00:26.102,00:52.763,00:54.931
U.V,35,1684010736,133875,02:13.875,26887,69872,37116,00:26.887,01:09.872,00:37.116
yossi7385,14,1683958652,133881,02:13.881,24994,72274,36613,00:24.994,01:12.274,00:36.613
Amnon Etz,41,1683846784,133915,02:13.915,42335,53730,37850,00:42.335,00:53.730,00:37.850
OmriF,306,1683965104,133989,02:13.989,52818,47655,33516,00:52.818,00:47.655,00:33.516
Boris Fr,9,1683828010,133992,02:13.992,46430,51084,36478,00:46.430,00:51.084,00:36.478
Amnon Etz,175,1684091258,134030,02:14.030,31345,50067,52618,00:31.345,00:50.067,00:52.618
ItamarS3,49,1684010291,134052,02:14.052,52313,47467,34272,00:52.313,00:47.467,00:34.272
E.vaturi,43,1683837048,134111,02:14.111,24806,70246,39059,00:24.806,01:10.246,00:39.059
Boris Fr,34,1683831906,134117,02:14.117,44658,50935,38524,00:44.658,00:50.935,00:38.524
Yoni Goldberg,6,1683840819,134242,02:14.242,46370,50878,36994,00:46.370,00:50.878,00:36.994
Amnon Etz,28,1683841323,134388,02:14.388,25780,72058,36550,00:25.780,01:12.058,00:36.550
EDF Tomer Gulak,7,1683826994,134405,02:14.405,32516,61065,40824,00:32.516,01:01.065,00:40.824
yarimalk23,18,1683761350,134460,02:14.460,22338,77467,34655,00:22.338,01:17.467,00:34.655
Amnon Etz,60,1683884856,134463,02:14.463,23952,49702,60809,00:23.952,00:49.702,01:00.809
E.vaturi,99,1683982882,134474,02:14.474,35641,62284,36549,00:35.641,01:02.284,00:36.549
leviarnon1,83,1684094896,134556,02:14.556,41563,54455,38538,00:41.563,00:54.455,00:38.538
Amnon Etz,137,1684009501,134577,02:14.577,32314,62851,39412,00:32.314,01:02.851,00:39.412
gizmos,8,1683977314,134654,02:14.654,53929,47322,33403,00:53.929,00:47.322,00:33.403
Ido,1,1683815420,134740,02:14.740,48939,50678,35123,00:48.939,00:50.678,00:35.123
Amnon Etz,154,1684012504,134750,02:14.750,25572,70370,38808,00:25.572,01:10.370,00:38.808
Amnon Etz,133,1684008853,134760,02:14.760,36254,60229,38277,00:36.254,01:00.229,00:38.277
E.vaturi,77,1683897968,134766,02:14.766,29573,67640,37553,00:29.573,01:07.640,00:37.553
johnny aberzel,58,1683833363,134790,02:14.790,37788,49396,47606,00:37.788,00:49.396,00:47.606
ilaishimony1,58,1683909451,134796,02:14.796,23636,65336,45824,00:23.636,01:05.336,00:45.824
Stav Mesika,2,1683817704,134808,02:14.808,36131,58163,40514,00:36.131,00:58.163,00:40.514
tomerventura,40,1684014296,134862,02:14.862,22488,50967,61407,00:22.488,00:50.967,01:01.407
OmriF,95,1683840345,134872,02:14.872,23065,48596,63211,00:23.065,00:48.596,01:03.211
BambaBee,6,1683838582,134897,02:14.897,26686,70974,37237,00:26.686,01:10.974,00:37.237
johnny aberzel,105,1683875287,134919,02:14.919,48447,49967,36505,00:48.447,00:49.967,00:36.505
OneLeg,8,1683982597,135258,02:15.258,36348,60453,38457,00:36.348,01:00.453,00:38.457
ItamarS3,58,1684011287,135326,02:15.326,48908,51922,34496,00:48.908,00:51.922,00:34.496
Jonathan Gutman,26,1683913768,135384,02:15.384,34431,50274,50679,00:34.431,00:50.274,00:50.679
Boris Fr,64,1683835802,135477,02:15.477,50836,50467,34174,00:50.836,00:50.467,00:34.174
johnny aberzel,24,1683828274,135514,02:15.514,37293,54746,43475,00:37.293,00:54.746,00:43.475
serbansim,3,1683833555,135546,02:15.546,42440,57456,35650,00:42.440,00:57.456,00:35.650
ItamarS3,92,1684095434,135557,02:15.557,52073,49064,34420,00:52.073,00:49.064,00:34.420
yarimalk23,58,1683845280,135608,02:15.608,23514,71117,40977,00:23.514,01:11.117,00:40.977
OneLeg,7,1683982461,135754,02:15.754,32862,63656,39236,00:32.862,01:03.656,00:39.236
EDF Tomer Gulak,6,1683826860,135789,02:15.789,29026,66290,40473,00:29.026,01:06.290,00:40.473
MADr1v3r,14,1684080896,136030,02:16.030,45819,52722,37489,00:45.819,00:52.722,00:37.489
Dor Sapir,105,1683824113,136089,02:16.089,38326,60516,37247,00:38.326,01:00.516,00:37.247
IMRACING R16,2,1683797840,136099,02:16.099,36690,54436,44973,00:36.690,00:54.436,00:44.973
ilaishimony1,91,1683918808,136115,02:16.115,31059,71383,33673,00:31.059,01:11.383,00:33.673
Stav Mesika,3,1683817840,136124,02:16.124,25829,57956,52339,00:25.829,00:57.956,00:52.339
yarin levi,41,1683963154,136172,02:16.172,41974,59544,34654,00:41.974,00:59.544,00:34.654
E.vaturi,122,1684007980,136292,02:16.292,51643,48695,35954,00:51.643,00:48.695,00:35.954
johnny aberzel,9,1683821871,136297,02:16.297,31181,65930,39186,00:31.181,01:05.930,00:39.186
serbansim,48,1683962395,136319,02:16.319,38755,60471,37093,00:38.755,01:00.471,00:37.093
DoronV,23,1683832023,136402,02:16.402,51221,49190,35991,00:51.221,00:49.190,00:35.991
yarin levi,14,1683824113,136424,02:16.424,30562,71239,34623,00:30.562,01:11.239,00:34.623
johnny aberzel,76,1683836264,136435,02:16.435,25092,53828,57515,00:25.092,00:53.828,00:57.515
Amnon Etz,168,1684090176,136453,02:16.453,32363,65597,38493,00:32.363,01:05.597,00:38.493
Boris Fr,3,1683817345,136473,02:16.473,47458,52573,36442,00:47.458,00:52.573,00:36.442
johnny aberzel,3,1683820599,136503,02:16.503,38326,51998,46179,00:38.326,00:51.998,00:46.179
ShimiC,4,1683908594,136617,02:16.617,25971,73359,37287,00:25.971,01:13.359,00:37.287
A.C,114,1684093190,136665,02:16.665,25227,77251,34187,00:25.227,01:17.251,00:34.187
Amnon Etz,152,1684011999,136737,02:16.737,45350,53037,38350,00:45.350,00:53.037,00:38.350
Amnon Etz,77,1683974340,136770,02:16.770,39349,60021,37400,00:39.349,01:00.021,00:37.400
E.vaturi,91,1683921537,136958,02:16.958,28189,72382,36387,00:28.189,01:12.382,00:36.387
Jonathan Gutman,3,1683909207,137003,02:17.003,36842,57632,42529,00:36.842,00:57.632,00:42.529
U.V,8,1684004021,137039,02:17.039,48731,51373,36935,00:48.731,00:51.373,00:36.935
serbansim,37,1683915338,137120,02:17.120,39893,48106,49121,00:39.893,00:48.106,00:49.121
A972K,38,1684022768,137174,02:17.174,36154,63094,37926,00:36.154,01:03.094,00:37.926
tomerventura,6,1684009512,137316,02:17.316,23623,77373,36320,00:23.623,01:17.373,00:36.320
DoronV,54,1683959758,137381,02:17.381,47444,53785,36152,00:47.444,00:53.785,00:36.152
yarin levi,19,1683824733,137406,02:17.406,22305,47042,68059,00:22.305,00:47.042,01:08.059
Yuval Rosen,4,1683997677,137448,02:17.448,54602,49285,33561,00:54.602,00:49.285,00:33.561
IMRACING R16,22,1683803639,137664,02:17.664,55575,48100,33989,00:55.575,00:48.100,00:33.989
johnny aberzel,125,1683878137,137701,02:17.701,41230,51655,44816,00:41.230,00:51.655,00:44.816
MADr1v3r,60,1684090785,137777,02:17.777,27357,74943,35477,00:27.357,01:14.943,00:35.477
OmriF,56,1683835004,137864,02:17.864,24420,49351,64093,00:24.420,00:49.351,01:04.093
Idan M,13,1683824362,137882,02:17.882,28766,48123,60993,00:28.766,00:48.123,01:00.993
Bruh2006,19,1683896797,137924,02:17.924,55894,47048,34982,00:55.894,00:47.048,00:34.982
MADr1v3r,71,1684092090,137964,02:17.964,24973,63265,49726,00:24.973,01:03.265,00:49.726
Stav Mesika,29,1683908429,138097,02:18.097,51602,48871,37624,00:51.602,00:48.871,00:37.624
Sagy,13,1683825551,138304,02:18.304,55499,48897,33908,00:55.499,00:48.897,00:33.908
OmriF,88,1683838907,138412,02:18.412,51346,51480,35586,00:51.346,00:51.480,00:35.586
OmriF,22,1683752600,138417,02:18.417,23315,50914,64188,00:23.315,00:50.914,01:04.188
serbansim,66,1683994602,138556,02:18.556,38571,57613,42372,00:38.571,00:57.613,00:42.372
MADr1v3r,30,1684084843,138592,02:18.592,42053,59432,37107,00:42.053,00:59.432,00:37.107
OmriF,393,1684094679,138680,02:18.680,49135,55967,33578,00:49.135,00:55.967,00:33.578
OmriF,23,1683753684,138813,02:18.813,35798,55679,47336,00:35.798,00:55.679,00:47.336
johnny aberzel,96,1683874240,138817,02:18.817,49024,52677,37116,00:49.024,00:52.677,00:37.116
Yuval Rosen,156,1684090283,138831,02:18.831,60180,45976,32675,01:00.180,00:45.976,00:32.675
giladheskia,9,1683998471,138872,02:18.872,23438,70174,45260,00:23.438,01:10.174,00:45.260
Sagy,5,1683811844,138952,02:18.952,51535,49252,38165,00:51.535,00:49.252,00:38.165
ilaishimony1,107,1683920862,139293,02:19.293,59485,46665,33143,00:59.485,00:46.665,00:33.143
Jonathan Gutman,37,1684080202,139387,02:19.387,36729,58941,43717,00:36.729,00:58.941,00:43.717
MADr1v3r,3,1684079259,139522,02:19.522,43888,56642,38992,00:43.888,00:56.642,00:38.992
Dor Sapir,106,1683824253,139841,02:19.841,27071,62641,50129,00:27.071,01:02.641,00:50.129
Etz,8,1683821328,140018,02:20.018,41225,59180,39613,00:41.225,00:59.180,00:39.613
MADr1v3r,31,1684084984,140316,02:20.316,34665,55800,49851,00:34.665,00:55.800,00:49.851
Amnon Etz,150,1684011751,140673,02:20.673,46470,58698,35505,00:46.470,00:58.698,00:35.505
OmriF,157,1683885514,140826,02:20.826,51262,54923,34641,00:51.262,00:54.923,00:34.641
SHAKED,24,1683827401,140855,02:20.855,29863,68715,42277,00:29.863,01:08.715,00:42.277
serbansim,26,1683893143,140923,02:20.923,40186,62838,37899,00:40.186,01:02.838,00:37.899
Stav Mesika,4,1683817981,140951,02:20.951,30890,58060,52001,00:30.890,00:58.060,00:52.001
itziksamurai1,15,1683839551,141243,02:21.243,52183,50135,38925,00:52.183,00:50.135,00:38.925
OmriF,386,1684093696,141300,02:21.300,60407,47061,33832,01:00.407,00:47.061,00:33.832
gizmos,10,1683977559,141317,02:21.317,58742,48745,33830,00:58.742,00:48.745,00:33.830
OmriF,104,1683841417,141325,02:21.325,57742,49000,34583,00:57.742,00,00:34.583
yarin levi,43,1683963424,141347,02:21.347,30427,71798,39122,00:30.427,01:11.798,00:39.122
Dor Sapir,81,1683803805,141504,02:21.504,57210,49855,34439,00:57.210,00:49.855,00:34.439
miharonel,16,1683817643,141581,02:21.581,23591,79183,38807,00:23.591,01:19.183,00:38.807
E.vaturi,25,1683832392,141630,02:21.630,26677,71285,43668,00:26.677,01:11.285,00:43.668
OmriF,39,1683832140,141649,02:21.649,23551,56633,61465,00:23.551,00:56.633,01:01.465
DoronV,13,1683754231,141889,02:21.889,54603,50192,37094,00:54.603,00:50.192,00:37.094
ItamarS3,23,1684007170,141978,02:21.978,57881,48434,35663,00:57.881,00:48.434,00:35.663
Ido,37,1683909625,142025,02:22.025,23338,62428,56259,00:23.338,01:02.428,00:56.259
Amnon Etz,14,1683831914,142056,02:22.056,40653,61056,40347,00:40.653,01:01.056,00:40.347
Yuval Rosen,1,1683997321,142296,02:22.296,54059,47552,40685,00:54.059,00:47.552,00:40.685
johnny aberzel,22,1683828021,142447,02:22.447,41845,59720,40882,00:41.845,00:59.720,00:40.882
SHAKED,2,1683749534,142642,02:22.642,31236,59822,51584,00:31.236,00:59.822,00:51.584
OmriF,224,1683895875,142926,02:22.926,54230,49816,38880,00:54.230,00:49.816,00:38.880
OmriF,1,1683750078,143231,02:23.231,46900,58239,38092,00:46.900,00:58.239,00:38.092
OmriF,66,1683836335,143404,02:23.404,27988,50233,65183,00:27.988,00:50.233,01:05.183
Yuval Rosen,24,1684003567,143408,02:23.408,63938,46490,32980,01:03.938,00:46.490,00:32.980
Boris Fr,4,1683817488,143527,02:23.527,26131,56723,60673,00:26.131,00:56.723,01:00.673
OneLeg,11,1683983003,143613,02:23.613,39680,56116,47817,00:39.680,00:56.116,00:47.817
Idan M,14,1683824506,144084,02:24.084,23232,65789,55063,00:23.232,01:05.789,00:55.063
leviarnon1,51,1683982026,144186,02:24.186,49271,57736,37179,00:49.271,00:57.736,00:37.179
Yuval Rosen,88,1684014135,144487,02:24.487,52156,59382,32949,00:52.156,00:59.382,00:32.949
IMRACING R9,18,1683809591,144653,02:24.653,56975,51683,35995,00:56.975,00:51.683,00:35.995
Landzer,15,1683846645,144844,02:24.844,33158,73418,38268,00:33.158,01:13.418,00:38.268
ItamarS3,20,1683944846,144932,02:24.932,61151,48011,35770,01:01.151,00:48.011,00:35.770
OmriF,143,1683875356,144946,02:24.946,23554,48280,73112,00:23.554,00:48.280,01:13.112
Jonathan Gutman,10,1683910111,144959,02:24.959,55787,53663,35509,00:55.787,00:53.663,00:35.509
Rako,5,1683748546,144970,02:24.970,54385,54693,35892,00:54.385,00:54.693,00:35.892
Jonathan Gutman,19,1683911596,145010,02:25.010,42060,66541,36409,00:42.060,01:06.541,00:36.409
EDF Tomer Gulak,1,1683826262,145158,02:25.158,56516,52479,36163,00:56.516,00:52.479,00:36.163
OmriF,286,1683962529,145216,02:25.216,55355,52894,36967,00:55.355,00:52.894,00:36.967
BambaBee,5,1683838447,145312,02:25.312,26287,72014,47011,00:26.287,01:12.014,00:47.011
yarimalk23,3,1683759576,145323,02:25.323,63490,47790,34043,01:03.490,00:47.790,00:34.043
miharonel,7,1683816588,145327,02:25.327,60075,49635,35617,01:00.075,00:49.635,00:35.617
OmriF,331,1683968385,145389,02:25.389,61936,48542,34911,01:01.936,00:48.542,00:34.911
serbansim,4,1683833701,145394,02:25.394,30015,51344,64035,00:30.015,00:51.344,01:04.035
serbansim,82,1684087860,145531,02:25.531,39794,72005,33732,00:39.794,01:12.005,00:33.732
Daniel Lerman,34,1683833426,145609,02:25.609,63038,48452,34119,01:03.038,00:48.452,00:34.119
Idan M,42,1683969625,145649,02:25.649,23236,69592,52821,00:23.236,01:09.592,00:52.821
johnny aberzel,79,1683836639,145667,02:25.667,31232,61659,52776,00:31.232,01:01.659,00:52.776
serbansim,1,1683832991,145797,02:25.797,51648,57113,37036,00:51.648,00:57.113,00:37.036
gizmos,2,1683909659,145878,02:25.878,23504,87444,34930,00:23.504,01:27.444,00:34.930
Amnon Etz,30,1683841586,145908,02:25.908,24727,62996,58185,00:24.727,01:02.996,00:58.185
ItamarS3,83,1684094277,145922,02:25.922,63748,48366,33808,01:03.748,00:48.366,00:33.808
johnny aberzel,29,1683828898,146038,02:26.038,58626,51408,36004,00:58.626,00:51.408,00:36.004
OmriF,50,1683834232,146103,02:26.103,39911,54963,51229,00:39.911,00:54.963,00:51.229
e30misha,13,1683800772,146197,02:26.197,54068,55972,36157,00:54.068,00:55.972,00:36.157
U.V,1,1684002128,146246,02:26.246,52043,55701,38502,00:52.043,00:55.701,00:38.502
OmriF,149,1683883724,146253,02:26.253,22997,47629,75627,00:22.997,00:47.629,01:15.627
Amnon Etz,22,1683840455,146299,02:26.299,25276,83646,37377,00:25.276,01:23.646,00:37.377
yarin levi,57,1684093342,146370,02:26.370,56549,55432,34389,00:56.549,00:55.432,00:34.389
OmriF,200,1683892644,146472,02:26.472,41055,48136,57281,00:41.055,00:48.136,00:57.281
